50073,Bird Cage,Food,77.93,50,36.70,Crimson,Small,Tambee,Wood,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",2.20,943,2019-04-13,2029-02-19
50074,Bird Cage,Toy,39.66,49,45.80,Maroon,Medium,Photobean,Brass,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",3.30,775,2015-08-11,2023-11-30
50075,Cat Toy,Food,10.92,34,42.60,Goldenrod,Medium,Realpoint,Glass,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",2.90,492,2013-12-06,2028-10-20
50076,Dog Food,Toy,41.02,58,28.90,Indigo,Large,Realbridge,Glass,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,1.80,369,2020-04-13,2028-08-24
50077,Dog Food,Food,39.11,41,25.60,Red,Large,Voonix,Rubber,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",1.40,476,2015-12-11,2024-11-16
50078,Bird Cage,Cage,43.70,89,40.20,Purple,Medium,Mymm,Vinyl,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,4.60,990,2012-03-22,2028-05-09
50079,Bird Cage,Toy,83.65,46,10.60,Green,Medium,Jabbercube,Granite,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",3.20,143,2016-03-25,2030-11-29
50080,Cat Toy,Toy,65.05,60,16.00,Aquamarine,Medium,Leenti,Stone,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",1.80,89,2019-02-01,2027-03-28
50081,Bird Cage,Toy,15.29,59,39.50,Crimson,Medium,Yakidoo,Steel,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",3.20,223,2011-05-14,2024-07-03
50082,Dog Food,Food,34.69,59,11.10,Khaki,Medium,Quaxo,Rubber,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",1.00,915,2022-01-28,2024-01-26
50084,Cat Toy,Food,60.48,93,40.30,Crimson,Medium,Eimbee,Granite,In congue. Etiam justo. Etiam pretium iaculis justo.,4.20,901,2016-12-12,2027-05-16
50085,Dog Food,Toy,41.86,46,42.40,Goldenrod,Large,Lazz,Plastic,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",5.00,21,2015-07-05,2023-05-31
50086,Bird Cage,Toy,51.16,79,44.50,Purple,Small,Tagopia,Stone,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",2.80,113,2021-06-17,2023-08-11
50087,Dog Food,Toy,95.42,5,18.10,Aquamarine,Small,Realblab,Steel,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,4.80,748,2019-08-09,2030-02-25
50088,Cat Toy,Toy,72.80,53,10.20,Purple,Medium,Yodel,Vinyl,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,4.90,267,2015-03-29,2023-07-26
50089,Cat Toy,Cage,40.93,53,49.00,Green,Medium,Realmix,Plastic,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",2.80,585,2011-03-18,2029-04-21
50090,Dog Food,Cage,51.15,86,43.40,Indigo,Small,Devcast,Aluminum,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",1.30,25,2015-11-24,2024-11-02
50091,Bird Cage,Cage,7.42,5,9.30,Khaki,Large,Roomm,Plexiglass,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",3.30,478,2011-10-25,2026-05-13
50092,Cat Toy,Food,66.45,61,14.30,Khaki,Medium,Dabtype,Steel,Fusce consequat. Nulla nisl. Nunc nisl.,2.60,232,2017-12-05,2023-04-10
50093,Dog Food,Toy,33.93,52,20.70,Crimson,Small,Meeveo,Plexiglass,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",4.00,835,2015-06-01,2028-07-05
50094,Cat Toy,Food,71.91,7,26.60,Mauv,Medium,Meemm,Plastic,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",1.20,846,2018-02-17,2028-09-23
50095,Bird Cage,Cage,12.37,25,36.50,Crimson,Medium,Photospace,Wood,Fusce consequat. Nulla nisl. Nunc nisl.,3.70,869,2019-11-06,2026-11-06
50096,Cat Toy,Toy,17.11,60,3.70,Maroon,Medium,Shufflester,Plastic,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,3.80,485,2021-05-29,2023-12-30
50097,Dog Food,Food,8.45,35,20.20,Goldenrod,Medium,Twiyo,Granite,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",1.90,701,2012-04-18,2025-06-29
50098,Bird Cage,Cage,54.98,68,44.20,Teal,Medium,Izio,Aluminum,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",1.60,960,2019-05-01,2028-06-02
50099,Bird Cage,Cage,84.23,80,29.90,Green,Small,Buzzdog,Stone,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",3.60,707,2013-01-23,2029-10-04
50100,Bird Cage,Food,69.24,9,1.20,Mauv,Small,Miboo,Brass,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",1.50,223,2022-04-08,2025-06-19
50101,Cat Toy,Toy,20.08,27,37.70,Pink,Small,Edgepulse,Steel,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",2.10,17,2013-09-07,2030-09-16
50102,Dog Food,Toy,91.12,36,29.10,Yellow,Large,Buzzdog,Steel,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",4.90,673,2013-05-10,2027-04-04
50103,Bird Cage,Toy,58.60,18,16.80,Goldenrod,Medium,Eidel,Granite,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",3.90,930,2011-09-02,2029-06-20
50104,Cat Toy,Toy,29.17,27,16.30,Red,Small,Dabjam,Vinyl,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",4.60,959,2022-03-29,2024-04-10
50105,Cat Toy,Toy,21.53,69,46.30,Crimson,Medium,Twitternation,Brass,Phasellus in felis. Donec semper sapien a libero. Nam dui.,2.40,360,2010-06-19,2023-05-05
50106,Bird Cage,Toy,72.85,75,6.80,Aquamarine,Small,Twinte,Rubber,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,3.10,122,2010-08-26,2028-08-31
50107,Cat Toy,Cage,85.64,44,25.50,Yellow,Small,Yakitri,Vinyl,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",2.30,348,2012-08-05,2024-08-05
50108,Cat Toy,Toy,68.25,88,16.10,Blue,Small,Bluejam,Plexiglass,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",4.80,723,2017-05-04,2027-10-05
50109,Bird Cage,Food,36.87,77,24.20,Red,Small,Vitz,Rubber,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",2.10,818,2012-08-03,2029-03-20
50110,Dog Food,Toy,50.57,71,34.00,Puce,Large,Digitube,Granite,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",2.00,362,2011-01-10,2026-04-03
50111,Cat Toy,Cage,26.19,6,13.70,Puce,Large,Abatz,Granite,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",3.70,525,2015-11-04,2024-07-16
50112,Cat Toy,Toy,15.62,52,24.80,Khaki,Large,Voonix,Plastic,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",4.40,966,2017-08-02,2023-01-04
50113,Bird Cage,Toy,8.10,19,22.30,Green,Small,Izio,Brass,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",4.20,848,2011-03-27,2028-02-28
50114,Bird Cage,Food,79.83,4,47.20,Puce,Medium,Thoughtbeat,Brass,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",3.50,781,2017-07-14,2023-07-04
50115,Cat Toy,Cage,7.63,18,22.90,Maroon,Small,Skipfire,Aluminum,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",2.50,377,2011-11-06,2029-06-19
50116,Bird Cage,Cage,73.87,52,10.90,Orange,Small,Photolist,Rubber,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",2.30,263,2012-03-05,2029-02-07
50117,Dog Food,Toy,50.71,22,4.00,Puce,Medium,Innotype,Glass,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",3.50,278,2020-08-20,2026-06-22
50118,Dog Food,Toy,22.35,99,32.80,Indigo,Large,Feedspan,Granite,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",2.50,864,2015-09-24,2027-12-21
50119,Dog Food,Food,99.50,35,8.10,Pink,Large,Mycat,Granite,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",3.90,910,2018-03-26,2027-12-23
50120,Bird Cage,Food,87.83,37,14.60,Orange,Medium,Jabberstorm,Plastic,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,4.10,531,2014-08-31,2023-08-16
50121,Cat Toy,Toy,96.61,9,1.70,Blue,Medium,Gabspot,Aluminum,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",5.00,208,2017-01-05,2028-07-18
50122,Bird Cage,Toy,61.54,59,49.40,Red,Large,Rhybox,Plexiglass,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",1.40,278,2012-08-13,2023-03-26
50123,Bird Cage,Food,61.18,15,42.30,Maroon,Small,Vitz,Granite,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",4.80,673,2022-05-25,2026-03-27
50124,Cat Toy,Toy,93.24,58,16.30,Aquamarine,Medium,Meejo,Steel,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",3.70,583,2012-02-16,2027-10-28
50125,Dog Food,Cage,21.38,86,44.60,Maroon,Large,Babbleopia,Plexiglass,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",3.80,390,2017-09-04,2028-07-03
50126,Bird Cage,Cage,43.83,97,46.20,Puce,Medium,Pixoboo,Granite,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",1.60,70,2017-12-11,2029-01-02
50127,Dog Food,Toy,65.26,19,14.20,Crimson,Medium,Katz,Brass,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",2.30,598,2022-05-13,2028-12-05
50128,Bird Cage,Cage,77.02,2,9.40,Maroon,Small,Bluejam,Plastic,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",4.10,101,2011-06-04,2030-12-04
50129,Dog Food,Toy,66.69,69,23.10,Goldenrod,Large,Brainbox,Wood,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",2.40,592,2013-11-16,2029-04-22
50130,Cat Toy,Food,4.27,56,6.40,Purple,Medium,Leexo,Wood,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",4.20,740,2020-09-03,2028-06-04
